Unnamed: 0,limit_bal,sex,education,marriage,age,payment_status_sep,payment_status_aug,payment_status_jul,payment_status_jun,payment_status_may,payment_status_apr,bill_statement_sep,bill_statement_aug,bill_statement_jul,bill_statement_jun,bill_statement_may,bill_statement_apr,previous_payment_sep,previous_payment_aug,previous_payment_jul,previous_payment_jun,previous_payment_may,previous_payment_apr,default_payment_next_month
18507,20000,Female,University,Married,23.0,Unknown,Unknown,Payment delayed 2 months,Unknown,Unknown,Unknown,12483,15032,14506,15516,15561,15910,3071,0,1555,600,600,700,1
28410,240000,Female,University,Single,28.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1154,1154,0,1954,0,0,1154,0,1954,0,0,0,0
5599,360000,Male,High school,Married,37.0,Payed duly,Payed duly,Unknown,Unknown,Unknown,Payed duly,303,0,0,0,0,860,0,0,0,0,860,0,0
10953,80000,Female,High school,Married,39.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,83482,80406,71540,68325,65105,62011,2900,2340,2300,2289,2500,1551,0
22809,200000,Female,Others,Single,40.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,201598,198373,152601,105588,73886,198487,10100,6700,5500,4500,127600,7500,0
10733,310000,Female,Graduate school,Married,32.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,66916,63746,58216,57112,53694,49205,2440,2041,1520,1581,1774,1523,0
8549,500000,Male,Graduate school,Single,38.0,Unknown,Unknown,Unknown,Unknown,Payed duly,Unknown,0,0,0,218,11959,13692,0,0,218,11959,2000,403,0
21365,20000,Male,University,Single,54.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,37720,12266,8999,8810,10167,11710,1200,1200,1600,1500,1700,1000,0
20828,20000,Male,High school,Married,48.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,19195,20089,16739,17486,9392,9587,1257,1368,1115,301,310,352,1
17877,20000,Male,University,Single,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,15993,17016,18356,19028,38688,19897,1600,1621,1293,830,1548,626,0
5788,200000,Female,University,Married,44.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,138,0,0,1675,69,138,0,0,1675,69,39411,0
3519,550000,Female,University,Married,34.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,383973,380082,389694,342198,344808,347188,15000,20000,20000,12000,12000,13000,0
6165,360000,Female,University,Others,42.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,429169,278515,259097,259999,265746,259299,16629,9519,9367,10001,9513,9973,0
7561,70000,Female,High school,Single,29.0,Payed duly,Payed duly,Payment delayed 2 months,Unknown,Unknown,Unknown,24336,25510,24726,25377,24818,14978,3010,0,875,600,1000,600,0
12494,290000,Female,Graduate school,Others,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,221626,190440,118163,110728,106426,15300,6530,4200,4938,10000,2420,221000,1
21116,220000,Male,Graduate school,Single,36.0,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,Payed duly,792,396,396,396,396,546,0,396,396,396,546,396,0
6430,50000,Male,University,Single,35.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,780,0,390,390,28094,28263,0,390,390,28094,1011,965,0
20732,120000,Male,University,Married,45.0,Unknown,Unknown,Unknown,Payment delayed 2 months,Payed duly,Payed duly,22573,22506,12440,10218,3516,4321,5000,10218,0,4500,4321,3000,0
28273,230000,Female,Graduate school,Single,31.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-7,6785,0,147,0,0,6792,0,147,0,0,176,0
25534,120000,Female,University,Married,44.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,390,0,780,337,1234,0,0,780,337,1234,0,0,1
2147,50000,Male,University,Single,26.0,Unknown,Unknown,Payment delayed 2 months,Unknown,Unknown,Unknown,13117,16887,16323,16752,17229,18931,4000,0,1000,900,2000,379,0
14307,500000,Female,High school,Single,49.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,207406,207479,211508,223660,228014,223940,15000,10000,23660,20000,13940,26542,0
25562,180000,Female,University,Married,30.0,Payed duly,Payment delayed 2 months,Payment delayed 2 months,Unknown,Payed duly,Unknown,2759,2414,0,0,1245,546,13,0,0,1245,0,0,0
16783,50000,Male,University,Single,43.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,50785,48709,50981,45793,46555,38816,3000,4414,1500,1042,2000,0,1
27689,30000,Female,University,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8935,9948,10971,11982,12219,12475,1165,1188,1199,436,452,458,0
22125,230000,Female,Graduate school,Single,27.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,17077,22420,57255,34289,0,0,22437,57326,34311,0,0,0,1
19690,390000,Female,University,Married,37.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,175363,164292,144731,145140,130727,131619,5551,5358,5500,5000,20000,10000,0
28432,500000,Female,Graduate school,Married,33.0,Payed duly,Payed duly,Payed duly,Unknown,Unknown,Payed duly,3994,7222,33823,130689,77736,151,8022,34000,100028,0,151,2682,0
27210,160000,Male,Graduate school,Single,27.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,1111,1111,0,6795,0,0,1111,0,6795,0,0,0,0
11589,30000,Male,University,Single,26.0,Payment delayed 1 month,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,17989,17417,19807,20186,19725,22225,0,3000,1000,0,3000,0,1
10014,140000,Female,Graduate school,Married,35.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,26187,28431,26141,24958,27574,27151,3000,2000,2000,3000,1661,3500,0
28783,20000,Female,High school,Single,44.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,18783,19660,14561,15017,15119,4077,1230,1354,1200,302,82,83,0
18172,180000,Male,University,Married,46.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,97660,95200,99380,77876,65494,66559,6000,7007,5000,3000,5000,2500,0
19677,230000,Female,Graduate school,Married,41.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,54598,48568,43140,34039,26622,11891,1528,1538,1777,1160,1500,1000,0
2271,150000,Female,Graduate school,Married,44.0,Payment delayed 1 month,Unknown,Payed duly,Payed duly,Unknown,Unknown,0,0,1512,0,0,0,0,1512,0,0,0,0,0
29139,110000,Female,High school,Single,51.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,111255,110615,112071,89274,91413,95541,4112,4519,4000,4000,6000,4000,0
16671,440000,Male,High school,Married,35.0,Unknown,Unknown,Unknown,Unknown,Unknown,Payed duly,13754,12364,11613,12651,13211,23600,2017,3000,3019,5011,23748,13633,0
10916,10000,Female,High school,Single,22.0,Unknown,Unknown,Unknown,Payed duly,Payed duly,Payment delayed 2 months,7572,8520,6118,245,10274,9963,1118,1020,250,10300,0,200,0
5605,340000,Female,Graduate school,Married,39.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,250571,251917,256908,260462,265927,271766,9125,11750,9325,9665,10274,9832,0
24996,80000,Male,University,Married,47.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Payment delayed 2 months,68250,73424,71691,72507,76841,74336,6325,0,2612,5520,0,2998,1
16295,120000,Female,High school,Married,39.0,Unknown,Unknown,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,116983,117616,74853,78692,78456,76140,5750,4000,6300,3000,0,3700,0
14925,330000,Female,University,Single,33.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,166917,159118,149325,143242,138627,139977,7400,6600,4800,5000,5400,5100,0
3161,50000,Female,High school,Married,28.0,Unknown,Unknown,Payed duly,Payed duly,Payed duly,Payed duly,3377,4256,4207,694,238,0,1000,4207,694,238,0,0,0
27352,70000,Male,University,Single,30.0,Payment delayed 1 month,Payed duly,Unknown,Unknown,Unknown,Unknown,0,11609,13411,14470,18070,15000,11609,2000,1400,5000,300,4220,0
29698,310000,Male,Graduate school,Married,47.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-1874,-2474,-2474,-74,2226,-484,0,0,2400,2300,0,0,0
1482,340000,Female,University,Married,36.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,167474,155293,134467,129891,113919,106675,7106,4435,4091,3548,4535,4127,0
18362,80000,Female,University,Single,22.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Unknown,1247,0,32320,0,0,0,0,32320,0,0,0,0,1
13447,500000,Male,University,Married,53.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,37979,9482,6058,7859,126683,7440,9482,6058,7859,126683,7440,8259,0
8000,30000,Male,University,Married,62.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,11188,2990,0,0,0,0,1000,0,0,0,0,0,0
22764,600000,Female,University,Single,30.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,501499,510470,520492,525749,480722,460068,19500,20462,19445,17348,16536,16845,0
22077,50000,Female,Graduate school,Single,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8838,7662,40125,37552,22960,14735,6540,37130,2858,3000,1000,5000,0
16592,70000,Male,Graduate school,Single,29.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,33786,34730,35878,36392,36990,37751,1800,2000,1400,1500,1500,1600,1
8571,150000,Female,University,Married,31.0,Payed duly,Unknown,Unknown,Unknown,Payed duly,Payed duly,23427,25252,19004,15206,1423,8923,5554,5070,5076,1457,9047,22720,0
8678,380000,Male,Graduate school,Single,32.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,326,24899,2816,11773,23397,10551,24899,2816,11773,23397,10551,43302,0
13293,320000,Male,Graduate school,Married,46.0,Unknown,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,3337,9061,7809,5238,8594,3743,9061,7935,5238,8594,3743,12820,0
5869,130000,Female,University,Married,37.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,122944,121530,107783,84353,169121,87863,6013,5312,3100,3123,6293,3273,0
15943,340000,Female,Graduate school,Single,33.0,Unknown,Unknown,Payment delayed 2 months,Unknown,Unknown,Payment delayed 2 months,63201,68466,64478,67271,62269,56502,8100,0,5000,5000,0,10000,0
24171,150000,Male,University,Single,28.0,Unknown,Payed duly,Payed duly,Payed duly,Unknown,Unknown,88609,4635,2160,-2,-2,-2,4660,2166,0,0,0,901,0
28008,240000,Female,Graduate school,Others,29.0,Payment delayed 1 month,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0
28104,50000,Female,University,Single,35.0,Payment delayed 1 month,Payment delayed 2 months,Unknown,Unknown,Payed duly,Unknown,31507,30705,33467,12870,3325,5103,0,3467,1229,3325,2000,2167,0
27190,230000,Male,Graduate school,Married,29.0,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,Unknown,306836,295324,303082,307038,116506,19085,9062,10978,10361,2507,490,308,0
27166,10000,Male,High school,Single,44.0,Payment delayed 1 month,Payment delayed 2 months,Unknown,Unknown,Unknown,Unknown,7816,7542,8561,9571,9761,10106,0,1149,1159,349,502,200,0
14847,500000,Female,University,Married,48.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,39734,149570,137549,130893,108030,144938,117243,4500,4500,5000,50000,4578,0
27720,140000,Female,University,Married,24.0,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,1536,696,696,696,696,696,696,696,696,696,696,696,1
21922,240000,Female,University,Married,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,240428,235782,129479,125584,128752,130651,7227,4486,3557,4235,3593,349,0
2551,80000,Male,University,Single,28.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,15268,5135,0,0,0,0,1315,0,0,0,0,0,0
22829,400000,Female,Graduate school,Married,42.0,Payed duly,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,Payed duly,80,80,3710,33605,47029,39400,0,3828,33627,47029,40000,0,0
16874,140000,Male,University,Single,48.0,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Unknown,119965,124944,124901,129675,121292,121343,8506,4706,9463,16,5002,10006,0
26660,160000,Male,University,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,60905,62905,71405,82926,84278,93641,2000,8500,13000,2668,11259,2043,0
11681,100000,Male,University,Single,29.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 3 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,86974,98246,95884,93528,96397,96258,12700,0,0,6050,1600,3400,1
784,230000,Female,University,Married,32.0,Unknown,Unknown,Unknown,Unknown,Payment delayed 2 months,Unknown,87764,73526,72376,76870,75211,76645,2630,2614,6000,0,3000,2800,1
18261,250000,Male,Graduate school,Married,58.0,Unknown,Unknown,Unknown,Payed duly,Unknown,Unknown,1635,2491,-60,600,600,0,1025,0,660,0,0,0,0
8320,360000,Male,University,Married,41.0,Payment delayed 1 month,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1
18036,160000,Male,High school,Single,31.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,108963,105748,109050,112243,114513,114902,4500,5000,5000,4100,4192,6000,0
17368,140000,Female,University,Single,27.0,Unknown,Unknown,Unknown,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,119692,91710,91744,70832,70768,71755,5000,8000,0,8000,3000,0,0
23255,260000,Female,High school,Single,40.0,Unknown,Payed duly,Payed duly,Unknown,Unknown,Unknown,260,3000,0,0,0,0,3000,0,0,0,0,0,0
2824,200000,Female,University,Married,31.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,1319,4997,3635,130,1209,938,4997,3650,130,1209,938,105,1
17199,140000,Female,Graduate school,Single,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,51822,52960,57088,62868,65284,69663,2000,5000,6500,3000,5000,5000,0
17114,120000,Female,Graduate school,Single,26.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,594,1052,736,420,2189,1482,1052,736,420,2189,500,0,0
4050,160000,Female,High school,Single,30.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Payed duly,1055,2579,1155,3334,1055,8824,2579,1155,3334,0,8824,1055,0
24652,260000,Male,University,Married,42.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,252107,222195,209496,215317,220727,218750,12004,15000,15000,12000,10000,10000,0
21677,60000,Female,Graduate school,Single,24.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,59267,60042,59225,59947,60107,57338,2694,2800,2300,2250,2081,2120,0
29529,50000,Male,University,Married,42.0,Payment delayed 1 month,Payed duly,Payed duly,Payed duly,Unknown,Payed duly,0,3095,5850,4300,2800,3000,3095,5855,4300,2500,3000,500,0
17400,200000,Female,Graduate school,Married,49.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,950,950,950,950,0,1900,950,950,950,0,1900,950,0
5512,200000,Female,High school,Married,69.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Unknown,2500,2500,2500,2500,0,0,0,0,0,0,0,0,1
10812,100000,Female,University,Single,31.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,32430,34169,36495,36910,37838,38457,2579,2905,1320,1522,1400,1419,0
9237,80000,Male,University,Single,33.0,Unknown,Unknown,Unknown,Unknown,Unknown,Payed duly,69963,64081,62582,47595,44724,44287,5000,2012,2000,3000,44287,3000,0
12733,80000,Male,University,Single,24.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,35926,32813,22638,18805,6058,0,5041,4238,5051,3118,0,0,0
16627,130000,Male,Graduate school,Single,34.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,30190,31179,30569,28659,26952,15852,1818,2002,1400,600,1000,0,1
11340,170000,Female,University,Single,56.0,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,Payed duly,4767,0,451,0,424,1482,0,451,0,424,1482,688,1
25819,280000,Female,Graduate school,Single,30.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2946,3326,132,-20,-20,680,3326,150,0,0,700,0,0
25451,60000,Female,Graduate school,Single,25.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Payed duly,1507,0,11305,0,0,300,0,11305,0,0,300,0,0
27167,10000,Male,University,Married,29.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8275,8409,8600,9470,6690,9690,2800,2000,1500,900,3000,0,1
15558,60000,Male,Graduate school,Married,38.0,Payment delayed 2 months,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Payment delayed 2 months,46389,49808,48736,49525,57564,56517,4200,0,1900,8900,0,26000,1
14129,180000,Female,Graduate school,Single,26.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4312,2117,5944,2102,10214,0,2117,5944,2102,10214,0,0,0
23410,140000,Female,University,Married,42.0,Payment delayed 1 month,Unknown,Payed duly,Payed duly,Payed duly,Payed duly,0,0,1497,1039,1139,0,0,1497,1039,1139,0,5023,0
9488,90000,Male,High school,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6822,6995,7884,0,0,0,1172,1061,0,0,0,193,1
9191,350000,Female,University,Others,44.0,Payment delayed 2 months,Payment delayed 2 months,Unknown,Unknown,Unknown,Payed duly,52949,-4577,-4577,-2699,-2699,297301,3682,0,1878,0,300000,0,0
27323,50000,Male,High school,Single,44.0,Unknown,Unknown,Unknown,Payment delayed 2 months,Unknown,Unknown,49911,50525,51463,49952,19584,19080,1762,4800,0,837,700,1000,0
7533,350000,Female,Graduate school,Single,41.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,3813,1298,500,2398,0,3813,1298,500,2398,0,1902,0
5294,10000,Male,University,Single,27.0,Unknown,Unknown,Unknown,Unknown,Unknown,Payment delayed 2 months,16944,8261,9252,9590,10129,8932,2296,1139,477,830,0,1241,1
29724,140000,Male,Graduate school,Married,38.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,52684,46479,39949,30051,31124,32375,1692,2438,1464,2124,2375,1547,0
8028,110000,,Graduate school,Single,34.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,110712,110988,98270,79402,80804,81024,4112,3648,2800,3100,3133,2800,0
16730,180000,Male,High school,Married,42.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,177027,173635,172514,157768,126964,125456,7003,6500,7507,4500,5000,5000,0
9966,170000,Female,High school,Single,33.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,166348,162319,165592,167482,171106,164042,7354,7464,6127,6550,6100,10000,0
24930,200000,Male,Graduate school,Married,44.0,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,Unknown,3983,4884,3165,0,0,0,4884,3165,0,0,0,0,0
579,30000,Male,University,Married,35.0,Unknown,Payed duly,Payed duly,Payed duly,Payed duly,Unknown,7797,2687,8762,3377,2000,0,2687,8765,3390,2040,0,0,0
3522,50000,Male,Graduate school,Single,33.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,17094,17779,19275,18829,15913,7561,2000,3000,1000,1000,1000,2115,0
29640,200000,Male,University,Married,37.0,Unknown,Payed duly,Payed duly,Payed duly,Unknown,Unknown,500,598,1946,11900,6344,4747,598,1950,11921,4,3,1201,1
23654,160000,Female,University,Married,36.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-20,-20,3640,2935,1603,14129,0,3660,3135,1650,14200,1500,1
25393,80000,Female,Others,Single,25.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,72732,74120,74071,41008,32152,32748,3201,4016,2109,1151,1685,1342,0
3822,80000,Female,High school,Single,27.0,Payment delayed 1 month,Payment delayed 4 months,Payment delayed 3 months,Payment delayed 2 months,Unknown,Unknown,84718,82861,80581,51537,51381,48866,0,0,0,1790,1890,1740,1
1748,120000,Female,University,Single,24.0,Payed duly,Payed duly,Unknown,Payed duly,Payed duly,Payed duly,100,0,0,618,9614,39133,0,0,618,9614,39133,1500,0
29768,30000,Male,University,Single,29.0,Unknown,Unknown,Unknown,Payed duly,Payed duly,Unknown,13172,7965,3101,3126,7365,3245,1082,1000,3126,7365,0,828,0
13167,210000,Male,Graduate school,Single,30.0,Payment delayed 1 month,Payed duly,Payment delayed 2 months,Unknown,Unknown,Payed duly,0,855,855,855,855,599,855,0,0,0,599,0,0
27795,160000,Female,High school,Single,26.0,Unknown,Unknown,Payment delayed 2 months,Payed duly,Payed duly,Payed duly,19542,24035,17561,17094,4353,4906,10000,0,17098,4353,2500,0,0
